df,dl,dr,v,w
2.5043423,3.567963,2.9321349,0.4898653,-0.7715951
2.2444954,1.9812257,3.2768474,0.37337708,0.7160833
2.4051766,1.789393,2.481034,0.45233166,0.6409045
3.242464,2.4539628,3.1860669,0.49746698,0.7038223
3.069595,3.6470428,2.9047136,0.49835354,-0.704575
2.507667,2.3564124,3.9339304,0.49656773,0.70807725
1.9106569,2.0750725,0.60465115,0.23473687,-0.6776794
1.9360305,2.7148097,1.826784,0.27584368,-0.6922801
3.0401464,3.4079032,2.6524217,0.5,-0.6634601
1.8644997,1.4326729,1.9969729,0.24715254,0.7099301
2.538653,3.583097,2.7485564,0.5,-0.6361168
4.246578,4.249641,4.540234,0.5,0.30636817
2.8151827,3.0838647,2.2810063,0.49527952,-0.6926758
3.0669408,2.893172,2.899679,0.48863086,-0.02093552
1.9697816,1.5513289,2.7863252,0.28972024,0.6977315
1.8828094,2.126759,2.3668303,0.23592027,0.2594807
0.36788142,0.2,0.2,0.0076070596,-0.02485222
2.375344,2.603804,3.146926,0.44581485,0.66485494
3.2503858,4.3034883,0.97345024,0.49735853,-0.6821475
2.683916,3.251094,4.01897,0.4959486,0.6378161
4.75372,5.0362854,4.8142476,0.5,-0.28146556
2.30534,1.9895113,2.1731477,0.4254528,0.23574935
2.8412623,2.9209437,2.9743183,0.4994023,0.06690637
1.0047379,0.7854031,1.6188562,0.033034917,0.69625944
0.5672719,1.5452912,0.21281132,0.0090037,-0.6820434
2.906491,2.916741,3.140293,0.48084572,0.2649995
2.1051922,1.8846312,2.2999303,0.3263874,0.4806262
0.8972795,0.8760051,1.7055676,0.02330497,0.6891236
3.5058727,3.3193963,3.411588,0.49204645,0.11997297
1.012166,1.3325398,1.1274124,0.035067286,-0.35403073
1.8476498,2.9089208,2.2630813,0.22184941,-0.6233722
2.3729897,2.5489004,0.61516184,0.43894282,-0.68571246
3.7427576,3.4832518,3.5663247,0.5,0.10793459
0.78424597,0.9510975,1.9021764,0.009496009,0.70552397
2.8266382,2.2940745,3.282854,0.5,0.7053479
3.236253,4.949143,4.0593796,0.5,-0.7168299
1.848094,0.5087114,2.422627,0.22423938,0.6876225
2.0834656,2.9579992,2.2676768,0.32911614,-0.6975793
2.4584439,3.0539978,2.3682816,0.4723837,-0.6447089
3.4151444,0.730031,3.3088892,0.49451777,0.67501545
3.261249,3.4222822,3.1570694,0.5,-0.33096507
1.1388494,1.1895207,0.95255727,0.07099563,-0.3518784
0.8808812,2.2984948,0.68395305,0.013450265,-0.66694504
3.3442893,3.407486,3.8806891,0.5,0.56861526
2.592683,2.477962,2.2673872,0.48349202,-0.2666259
3.0081208,3.1030326,3.956961,0.49102998,0.7261622
3.2128024,3.6823223,3.761431,0.5,0.07954827
3.7138107,0.7442511,4.258673,0.5,0.77698
0.64188576,1.0898062,0.95592475,0.009479464,-0.24016298
1.6561038,0.58723354,2.0206091,0.15105183,0.6926739
0.8453513,1.7053447,0.7342061,0.010974354,-0.7114051
3.468781,2.819983,3.2777574,0.49718946,0.5773433
2.363652,2.149924,2.3040273,0.44947982,0.18955684
1.972759,1.2491226,1.5179192,0.2738429,0.37733677
3.3955057,4.4921746,3.7999358,0.5,-0.69401413
1.650547,1.8376681,1.3812573,0.123117544,-0.5821073
1.6839088,0.33992237,2.1768408,0.1502007,0.6957697
2.5143087,3.660931,2.9161003,0.4886408,-0.7170038
2.5991325,3.4473956,3.0174162,0.49107978,-0.50372607
1.9707541,1.4949584,1.9378239,0.27532214,0.5160674
2.738657,3.0038667,2.525465,0.49431312,-0.5826142
1.0302109,1.9357466,0.8596683,0.036102667,-0.70268685
0.984027,1.3260034,0.63793546,0.04251259,-0.7025797
3.7985723,3.8729408,4.0231667,0.4929426,0.21826623
1.4753512,1.856664,1.645884,0.07824883,-0.26117244
0.6327851,1.1389768,1.8725088,0.0,0.7163823
1.7656244,1.2063072,2.7964795,0.19867584,0.7093461
1.673416,1.6382498,2.6581242,0.14751178,0.7205457
2.8500366,3.4284787,3.0264559,0.49832213,-0.4908688
3.7127864,4.3586926,3.1801229,0.48542887,-0.67860776
0.886095,1.1572075,1.1554453,0.019307664,-0.031645495
2.6562765,2.6339328,2.8135405,0.48701265,0.1863808
1.9091955,1.9171433,2.0853753,0.22983418,0.19946896
2.1618414,0.5342845,2.6256816,0.3686819,0.6936366
2.751676,2.8500648,3.215957,0.48742238,0.43587938
1.1186602,1.7983984,0.47799063,0.032588687,-0.7503936
1.9098794,3.2203665,2.669186,0.2547394,-0.674404
1.8019259,1.4356984,2.492303,0.20233962,0.72009826
1.4669204,2.3160655,1.3815581,0.062405903,-0.72735447
2.8977857,3.3321018,0.65686345,0.5,-0.71718985
2.9528358,2.3583019,3.058382,0.48945457,0.74028707
2.9827113,3.144018,3.1689363,0.49546915,0.006535281
2.0605695,2.1763775,2.1736848,0.3128896,0.016059661
3.1914184,3.4201763,3.079314,0.5,-0.39972448
0.8797332,0.40068546,0.41863438,0.02081601,0.0063513634
2.5823162,3.764987,4.160729,0.5,0.49000368
2.4975154,3.3890905,3.0324736,0.5,-0.43548027
2.136572,2.5336604,2.509069,0.3444645,-0.037193753
0.6998878,1.0981538,1.8338981,0.01001251,0.63501275
3.5709069,4.811434,2.8903058,0.5,-0.71002
3.2805495,2.9060159,3.3738334,0.49759445,0.56213754
2.4874134,3.2863195,2.3521214,0.48827484,-0.6844069
2.9492302,2.6127975,2.8622582,0.5,0.2850648
0.94068146,0.29922813,1.1499958,0.023184692,0.7449896
3.016358,3.5187016,3.0452201,0.4898728,-0.5883538
0.95954144,0.31176853,0.25428408,0.0,-0.073633105
0.7959226,0.8477245,0.4792792,0.025243001,-0.6657979
4.3765006,5.259707,4.145135,0.48052868,-0.7266694
1.0619475,0.9020749,1.089765,0.053858276,0.2725191
4.356943,5.4087133,4.0683875,0.5,-0.73466444
0.6034038,0.2,0.7060472,0.0,0.70725286
2.159978,2.8878036,2.3173022,0.36995924,-0.6883386
2.1201372,1.6707026,1.2554816,0.3559829,-0.5024598
3.9657443,4.0826077,0.7616393,0.5,-0.6967399
2.9202468,3.2406003,3.1460812,0.49249122,-0.13973233
2.262847,2.393686,2.4694862,0.40229493,0.09671422
1.2983145,0.76375467,0.5436289,0.051253967,-0.30339277
2.7916424,2.3094332,3.46435,0.5,0.6550727
2.5871477,3.512167,3.0489793,0.49825358,-0.5531703
2.8438945,2.3722954,4.156,0.4968993,0.71872395
3.6215453,3.2132618,4.7204175,0.48650846,0.6652971
1.9558599,2.0343523,1.7922524,0.27917504,-0.2542086
0.9117031,0.6900438,1.0274985,0.038081657,0.5787133
2.5717633,3.1965961,2.7572455,0.5,-0.5205077
2.2756715,2.2389438,3.1592233,0.4089011,0.698862
3.2151349,3.4415944,3.3171802,0.5,-0.123428576
1.7268729,2.0265095,2.5688143,0.19835493,0.7041415
1.2042004,1.8665949,1.5272971,0.07498242,-0.47993588
2.7957923,0.63079077,2.5475266,0.5,0.7020895
2.5346498,1.8534176,2.129603,0.49249083,0.31002492
0.9252205,0.755958,1.658198,0.014165762,0.6868534
1.6123354,2.3632326,2.2715132,0.13073814,-0.1622397
3.8125596,4.1216,4.5333443,0.5,0.4673921
0.9312274,0.98088235,0.22092356,0.027557649,-0.6768432
1.2412666,1.4170363,1.3845671,0.06322574,-0.08945965
3.9451554,3.9600627,4.722027,0.5,0.7160353
0.6332185,1.3954719,0.2,0.0,-0.6406505
0.48349467,0.5126407,1.0011652,0.0,0.68252575
0.68811166,0.7119424,0.577466,0.0,-0.27445182
1.8393983,2.4970367,1.5440023,0.21416491,-0.70225734
2.984064,0.67707837,2.842879,0.5,0.68328667
2.8603864,2.580668,0.44741297,0.4941246,-0.6939369
3.363181,3.111432,3.9555552,0.49609768,0.7322686
1.6355624,0.31122366,1.7261145,0.13494378,0.7081316
0.5374074,1.0274063,1.8377515,0.0012683645,0.7293147
1.1459394,2.085003,0.39825603,0.039403174,-0.7081878
3.1577883,3.7768786,3.0657465,0.49553743,-0.7216876
2.3241487,2.773685,3.3017766,0.4348212,0.5949695
2.9901514,2.0348763,2.9703948,0.49905413,0.63836056
2.1666503,1.7479051,2.2162857,0.3569769,0.5859652
2.453004,0.75290596,2.53765,0.4814979,0.6980799
1.98956,1.6867824,1.985972,0.29265025,0.3120876
1.0856296,1.1240734,1.7091162,0.05119088,0.6556038
2.4578066,3.112412,2.2679663,0.48112205,-0.7023679
0.8727854,1.1171511,2.3608243,0.02250758,0.65486026
2.0828254,2.5558107,1.6686151,0.31785893,-0.6797644
1.2303201,2.0944624,2.2512276,0.043008294,0.22455727
3.7791364,4.6649413,4.4024944,0.49802887,-0.31867832
0.34468964,0.5357837,0.2,0.001795308,-0.6803346
2.8083918,3.6088982,3.1378477,0.5,-0.54968566
1.5588727,1.2419453,2.1441493,0.117848806,0.68945944
0.9480899,1.2071679,1.4303004,0.026022865,0.35318512
0.9464773,0.53542495,0.24391122,0.024596969,-0.46463925
0.7407775,0.85177577,1.1155356,0.006426325,0.4814091
2.321129,2.368913,1.7914861,0.4200478,-0.6831354
3.129733,2.7151945,3.8343859,0.4957931,0.6973421
0.82913387,1.0084522,1.5478554,0.019093774,0.7484797
2.0554104,1.5126381,1.6472484,0.32017598,0.14964245
2.5485795,2.6990108,1.780983,0.5,-0.7189704
2.5217235,2.7351875,2.585751,0.5,-0.2238791
0.90812314,1.4622873,0.98291224,0.021994455,-0.7305301
0.62766284,0.2216295,0.8286486,0.0,0.6677961
3.1820588,3.53686,3.593466,0.5,0.081614174
1.2887845,1.6960151,1.4317673,0.07611897,-0.36446968
2.9686818,3.172289,3.276712,0.4977245,0.10499816
2.1508238,2.6427422,1.9686221,0.35122854,-0.69641256
1.8065493,2.1879869,1.4556255,0.20473078,-0.7217467
0.951615,0.21738659,1.3969811,0.022839794,0.67891437
3.5752637,3.3563633,4.065099,0.49811736,0.6777244
2.950148,4.2074585,2.9791493,0.5,-0.73349226
3.3271842,3.8395405,2.9659133,0.5,-0.6869365
4.171294,4.034372,0.3348368,0.5,-0.6972529
3.0580819,3.523649,4.2214055,0.5,0.6719813
0.97287303,1.5110615,1.7239196,0.017995128,0.32199174
2.6097045,3.5962548,3.136695,0.5,-0.5770207
3.4308195,3.3892798,3.0852003,0.5,-0.3451811
0.72392833,0.6076447,1.5802189,0.020013224,0.7502722
3.4922605,3.445783,3.9419816,0.5,0.61106586
1.0874875,1.0222957,0.80981857,0.04959347,-0.3241973
2.819806,2.6938899,3.359255,0.48921487,0.70935774
2.4471626,2.6097736,2.3953328,0.48567495,-0.22421329
2.7108016,2.6890283,3.3290708,0.48858756,0.69924
2.7504873,2.9136548,3.5029728,0.48701116,0.7252672
0.90113485,2.0407023,0.59799206,0.019980896,-0.7215448
2.3026307,2.0533483,2.161726,0.40272537,0.09010376
1.8669188,2.2103465,2.3545232,0.22010943,0.16867992
2.3384292,1.956542,2.8307824,0.4305887,0.72759295
2.190232,2.8023303,0.6702344,0.3673973,-0.6968626
0.61724216,1.3532921,0.5955242,0.0,-0.7186438
0.9980308,0.7611604,2.1871736,0.014540368,0.69312614
2.917407,2.7960362,3.876936,0.49696237,0.7177735
1.8126154,2.385056,1.752832,0.22246282,-0.7079239
2.5502875,2.613876,1.726967,0.49748364,-0.66847265
1.7890413,2.7246056,2.7165132,0.2120242,0.0021487542
1.0416039,0.5729074,2.3201969,0.05470663,0.67296576
2.9728599,0.6102976,3.9312496,0.5,0.7254386
3.1866574,4.482635,3.2402132,0.5,-0.7465171
2.913601,0.6289679,3.451228,0.5,0.6923224
1.2005373,1.0885955,0.9729443,0.04670063,-0.16431981
2.7297168,2.588708,3.5327551,0.5,0.66288626
2.4624314,2.5969868,2.3718905,0.48161924,-0.252923
3.0825846,0.36140707,3.0172787,0.5,0.6909595
3.1590774,0.9598284,3.297187,0.5,0.711321
2.2820294,2.3463106,2.1689525,0.4107678,-0.18682578
2.8099823,3.1277351,3.3997624,0.5,0.31730628
2.3762805,3.428622,2.1659286,0.4476561,-0.68351084
1.3888559,2.4836965,2.8995724,0.05368183,0.5304749
2.8816025,2.9510658,3.354849,0.5,0.46534476
1.8115296,1.4409654,1.8369701,0.18962386,0.4900654
1.2182709,1.448507,0.9446681,0.05016254,-0.70309794
1.1187805,1.4371184,1.1880331,0.040058758,-0.37346697
2.155008,3.0246773,2.3135664,0.35548034,-0.64986545
2.3364782,2.274763,2.405868,0.40946645,0.10313601
1.0841249,0.7547022,1.0078939,0.04788466,0.3919111
2.325378,2.4815671,2.0891066,0.4310507,-0.4980249
1.9864539,1.9917564,2.5688195,0.28805333,0.72157025
1.3167238,1.2960155,2.1753774,0.055972174,0.7053133
2.5066729,2.2533412,2.2654953,0.5,0.015280585
3.0221043,2.7226071,3.204536,0.48330015,0.58389586
1.9278316,2.4853234,1.2647512,0.2715936,-0.70708007
2.7092862,3.0943983,2.6342938,0.5,-0.52201587
4.0984735,3.8708231,5.293403,0.5,0.6839904
2.4820793,3.0279841,3.2514243,0.49029556,0.2490257
2.7229598,2.0155735,3.2153513,0.5,0.7323087
1.5996853,1.6253422,1.2161655,0.1293225,-0.52827907
0.86507416,1.1822815,0.70521533,0.0,-0.6792342
2.8636577,3.695869,2.7394087,0.49560478,-0.74968886
2.4390097,2.2762673,3.153758,0.48647186,0.73152125
0.9950097,1.7533631,1.875192,0.021500427,0.19686581
1.0340478,0.8284856,1.1848145,0.028292356,0.57759494
1.8615816,2.4259033,0.24771886,0.23157488,-0.701871
3.219029,4.2346163,3.0177813,0.5,-0.66806364
0.83615917,0.5103818,1.1624398,0.028240016,0.72369754
2.1349258,2.4202049,2.867883,0.3391921,0.53951263
1.3369609,1.8064755,2.3379464,0.06357921,0.6885124
0.7255494,0.240201,0.3112348,0.0050034537,0.1373988
0.96958536,1.3502046,1.8069354,0.019542223,0.7493125
2.7119422,2.5665815,4.070971,0.5,0.6999654
2.6946368,2.4923718,2.180773,0.5,-0.3517824
2.9950254,2.974781,0.63256323,0.5,-0.71714854
3.3554246,3.277143,4.330877,0.4865244,0.6815194
0.7463852,1.309672,0.76303303,0.0,-0.6812064
3.2161105,3.4375634,3.2948964,0.5,-0.15288728
3.3886554,0.69778085,4.252071,0.5,0.66739684
3.6786098,3.5885417,3.456594,0.49606162,-0.15509431
0.77682835,1.2049044,1.2336308,0.0,0.07267978
2.7110136,2.8151038,2.274784,0.5,-0.6679489
2.2954657,1.9088107,3.0124218,0.40300807,0.71690696
1.724671,2.7341747,0.65842307,0.18228954,-0.69926447
2.4391692,2.6743276,2.8338087,0.4740901,0.24764274
2.6655643,0.50793517,2.943981,0.5,0.69073766
2.5259628,2.9439757,2.7395093,0.5,-0.26074937
2.9525259,3.6963494,3.08609,0.5,-0.7322702
1.7299855,1.4556346,1.8870797,0.19500072,0.52707744
2.4646025,2.7410634,3.1193411,0.47992793,0.46869576
3.772944,4.4898605,3.1221592,0.49164775,-0.6658306
3.2243156,3.4661005,4.361268,0.49150977,0.6389126
2.9793136,3.4129674,3.2332904,0.5,-0.26138517
2.8310616,2.955906,4.222644,0.5,0.70882845
2.398533,1.8090496,2.7351909,0.46574295,0.7035439
1.5566465,1.6581388,1.8340589,0.09824584,0.19629149
2.8932571,2.7932878,0.8303077,0.47930497,-0.6880588
1.1286708,1.2530067,0.8021558,0.052133184,-0.62740314
2.409803,2.3181055,2.0762317,0.4546934,-0.315183
1.2572279,1.5442816,1.4158305,0.050665256,-0.1739383
2.3339915,2.3180516,2.631616,0.41402093,0.3780865
3.9072332,0.4519802,4.744227,0.5,0.6387032
3.6890013,4.1648874,4.030373,0.4739398,-0.2066853
3.1943636,2.9128108,4.2059665,0.49269667,0.784957
2.0434225,2.880799,0.94876945,0.31382635,-0.72378457
0.85730577,0.7414076,1.953336,0.012294158,0.6826441
1.0547051,0.7075384,1.0611306,0.023436483,0.51902276
2.0447354,2.792602,2.657303,0.30341616,-0.21541151
2.6370664,2.5181766,3.4502413,0.5,0.6332007
3.1324372,3.446666,2.7621555,0.49678484,-0.73555833
2.2586992,1.8063505,3.1898947,0.40355286,0.69903713
2.686061,2.6713517,0.47234255,0.48859605,-0.62328494
2.7656443,2.910557,0.27640766,0.5,-0.7103063
1.9099984,1.941008,2.227843,0.26093718,0.30455115
0.6555796,0.66685396,0.9766544,0.0012868939,0.57534856
2.043806,0.84974074,1.8645775,0.31408387,0.68759733
3.1675856,3.8397572,0.46078607,0.49642524,-0.6581098
2.060837,1.8581446,2.2413516,0.3179825,0.48177052
2.801425,1.7073396,3.2650025,0.5,0.723092
1.7619454,2.567968,2.3531032,0.19113576,-0.31056932
1.8911269,1.7728391,0.62742317,0.23870099,-0.66912377
0.95163876,0.8753669,1.157598,0.040402137,0.44571048
2.4019163,2.3114634,2.800065,0.47259733,0.5804681
2.6965685,2.2168248,1.8809155,0.5,-0.4233707
2.8047235,2.8358037,3.439034,0.49540567,0.69842607
1.531192,1.6295416,1.6329623,0.09205914,-0.0036998866
2.5175362,2.8893218,2.8052022,0.5,-0.1015012
2.1116793,2.0328739,3.082613,0.33008513,0.7729678
2.8358252,1.868847,0.2,0.5,-0.7214131
2.465285,1.9720181,2.2555633,0.47721884,0.30365446
1.5276871,2.3133535,0.6175267,0.08510054,-0.71419513
2.1531756,1.9863838,2.3393652,0.3446787,0.43669426
0.8762485,1.3965918,1.7528142,0.014342308,0.5596536
1.8130139,1.6156468,1.0506668,0.2297824,-0.64234287
2.398404,2.9968224,2.0722508,0.45096081,-0.776068
0.6964087,0.96860564,0.9950057,0.0018069282,0.02228996
1.0837643,0.857914,1.072411,0.053048316,0.35440153
2.1564896,1.755019,2.1489022,0.370591,0.5003773
1.3784792,0.83661133,1.6470042,0.0602791,0.69197625
2.1623375,2.8582697,3.31361,0.3538159,0.5396319
2.051555,1.5766598,2.2309942,0.32907346,0.6497191
0.5005582,0.53807676,0.93680793,0.0,0.65782017
4.016367,4.120016,4.461002,0.5,0.40961358
0.8863898,0.59739035,0.21123356,0.0041615907,-0.71005076
1.7474316,1.6849804,2.1613162,0.17931336,0.6106882
0.9491025,0.3179015,0.45482564,0.011062505,0.27508894
2.0106773,1.5832361,2.25205,0.32378915,0.6907825
2.2854052,1.8794217,3.0925674,0.4089412,0.66066885
2.218091,1.0640919,2.196825,0.3767499,0.7492124
2.3497128,2.7715852,3.0574546,0.4635929,0.35549688
2.4212162,2.8550982,1.8008,0.4754743,-0.74196404
1.7979386,1.4960407,2.2020667,0.2081953,0.70122725
2.1543028,3.0312064,2.5915267,0.36728472,-0.4881298
3.2153363,3.3364348,2.1153846,0.5,-0.75004566
2.5898573,3.190381,3.0318737,0.5,-0.23180369
2.6628795,0.5824305,1.3841705,0.49611577,0.7158618
1.2571151,1.4195852,1.5693064,0.05280271,0.23514156
3.1855903,2.3458502,3.677114,0.5,0.6649202
2.222139,2.467429,2.209588,0.37642294,-0.3635768
0.694987,1.1636994,1.1096069,0.0017769529,-0.10213259
2.6305354,2.6075573,4.00066,0.5,0.767153
2.2507434,2.4994886,2.2403152,0.40656322,-0.26822877
1.5385026,1.7868783,1.2424468,0.11429522,-0.66417974
3.8741822,3.6110525,5.112023,0.5,0.6824123
3.0029101,3.2475917,3.380696,0.5,0.19409555
3.1603801,3.047119,3.920565,0.4985444,0.71163994
0.6443487,1.0620387,0.23634231,0.0,-0.6809311
2.797113,2.669584,1.6589332,0.5,-0.7103209
3.3559866,3.2330918,3.1993873,0.4997906,-0.11303145
0.7336166,0.22272494,0.79153264,0.020535931,0.7658244
3.0292296,4.361643,2.9948277,0.5,-0.7307083
2.2470837,2.2366729,2.2075472,0.39632314,-0.0141283255
0.56020653,0.2,0.2,0.0,0.009572876
0.64415896,1.1778738,0.5654979,0.0,-0.7092654
1.8893003,2.084,1.9284897,0.23557672,-0.15183587
2.754698,3.2534354,1.8558816,0.4909303,-0.70832103
2.4022205,2.9177866,2.439908,0.45689392,-0.5776488
1.4624445,2.1029913,0.2197215,0.08665449,-0.70717233
2.335819,1.9785569,3.0384476,0.4453487,0.6921228
2.3858767,2.6367974,2.3875296,0.4574413,-0.37242773
3.1109567,2.5186863,3.7894316,0.5,0.6925066
0.7007226,0.75508493,1.3630449,0.0,0.6687558
3.5001106,4.0202923,3.3303018,0.4942786,-0.7502987
2.9288023,0.6872376,3.4544988,0.5,0.7220323
2.2552874,3.5950413,3.0978866,0.40554243,-0.6301916
1.0078666,1.2029289,1.7120081,0.017320724,0.67425704
2.3282855,1.6331221,2.7779121,0.4216179,0.7043421
2.908292,3.443802,3.064476,0.5,-0.47196633
2.6205757,3.9495966,2.1933937,0.48404023,-0.7065352
2.2135096,1.3029246,3.034706,0.37222192,0.7149238
2.6194265,3.1918492,2.039225,0.5,-0.7200237
2.9010966,0.45605534,2.9843125,0.5,0.67785275
1.960677,0.5259789,2.702198,0.2692554,0.6500531
0.5616647,0.22680198,0.2658201,0.008782661,0.025659094
0.6067243,1.2623732,0.84345126,0.0029147882,-0.6970745
3.2736177,3.3439891,2.6872258,0.5,-0.65046674
2.8719528,3.6957448,2.9623635,0.4972653,-0.7099783
3.5449169,3.2472758,0.35958195,0.49435636,-0.6967035
1.0097673,1.0788952,0.82516503,0.023558157,-0.41780186
3.272886,2.30847,3.719944,0.5,0.7068193
3.163356,4.669434,3.7188046,0.5,-0.69154555
2.4664412,3.6786296,0.23472321,0.49446335,-0.66658
0.97987425,2.2776523,1.2891161,0.050394703,-0.70953065
1.9073288,2.8638074,1.9957544,0.27436048,-0.6876229
1.784811,1.7357116,1.8166345,0.20583886,0.047020275
2.139681,2.346624,1.7665954,0.32734248,-0.74001783
0.9125159,1.2302022,0.8045606,0.0,-0.68596786
3.556147,3.9025707,2.753535,0.5,-0.6586807
1.6978776,1.3217278,2.9688113,0.17120755,0.7444072
0.9055394,0.59207535,1.6940017,0.026983298,0.7253389
0.90090847,0.51828974,2.3928368,0.0013628985,0.7464401
2.8109653,2.8222892,1.1932067,0.49607444,-0.7555969
2.8643444,2.921304,3.226937,0.49732596,0.33819428
3.1399808,0.4676064,2.301219,0.5,0.6606653
0.49882382,0.8329164,0.56688476,0.0012276762,-0.55172324
2.697674,2.149602,3.5314646,0.5,0.6964477
2.4320683,0.7526525,2.0903356,0.4832176,0.69705266
3.4009714,3.2286174,0.70292306,0.49013573,-0.6530881
3.8571167,0.52224344,4.1788917,0.4851408,0.6557954
0.8852399,1.2466336,1.0610257,0.00936915,-0.35834816
1.3424958,0.4679651,1.8550646,0.05651096,0.73369575
2.9514105,2.7177048,3.3588111,0.5,0.6891821
0.79987884,0.98874384,0.46312335,0.01694963,-0.6570737
0.79519993,0.6292546,1.5092384,0.023379654,0.6732146
1.2572705,1.0690581,0.71008027,0.052430037,-0.49869865
3.3619354,3.7896502,3.887674,0.48921427,0.17986096
3.546784,3.4739077,3.9041624,0.5,0.51352143
3.4827144,3.645312,3.2858834,0.48639506,-0.45043603
3.1383133,3.1880438,0.7232576,0.5,-0.6616469
0.58290374,0.21853507,0.2272255,0.0104844095,0.022039998
2.635644,2.5499537,2.973103,0.49474192,0.52566284
2.7333689,2.660296,3.148217,0.48571756,0.5938801
1.0865531,1.1140596,2.081139,0.056409005,0.6672932
2.5702639,1.8998998,3.127772,0.5,0.72705483
3.524881,3.3374245,2.6530411,0.49505466,-0.6645267
2.1627183,2.8360944,2.1523376,0.37499446,-0.68036133
3.0714986,3.5881453,4.1001234,0.48405492,0.6263439
2.7091343,2.8292484,2.9915445,0.5,0.19915189
2.0839925,1.7499102,1.7267274,0.3237444,-0.029137
0.587685,0.7826166,0.73086923,0.0,-0.11755575
1.5342789,2.286529,0.5198831,0.07845172,-0.7084467
2.9135046,3.8609545,0.6831962,0.49732608,-0.6910563
2.557856,2.4869456,2.2299325,0.5,-0.33067903
2.0605505,1.8342617,2.1832998,0.3192206,0.44868785
1.4793578,1.9015816,1.3611245,0.09022629,-0.6896634
2.8185718,3.2110221,3.401368,0.5,0.21152551
2.5008523,2.7092843,2.482005,0.5,-0.28050756
2.1945698,2.0305836,2.5302808,0.37868187,0.59307116
1.1755095,0.6874199,2.0784025,0.03223003,0.67616725
2.4696097,2.929501,2.2110732,0.49324474,-0.64669466
2.8517778,3.5199099,3.6025572,0.5,0.06925039
0.44503802,0.46523488,1.1400393,0.0026930673,0.7291067
1.0299093,2.0808136,0.6316489,0.03322152,-0.7268362
2.5463548,2.916557,3.4332983,0.48764986,0.61326855
3.1384387,3.3550553,2.8281457,0.5,-0.6186673
2.603731,2.2664943,2.1704218,0.48212877,-0.15288793
2.6025674,1.9525822,2.420173,0.48452392,0.527315
2.4656572,2.3517938,2.235865,0.4840665,-0.1291621
2.032504,2.450089,0.7944107,0.2950909,-0.7068367
2.0356572,3.4066179,1.6930778,0.305356,-0.63653314
1.5995622,1.8106074,2.0957963,0.12886068,0.34688637
1.3319291,1.8415778,1.4671196,0.061932437,-0.5008452
2.9100091,2.6217606,3.137576,0.49209297,0.5609082
2.6593568,2.9535227,3.1667066,0.5,0.26640433
2.7594526,3.0207741,3.7071104,0.5,0.75694716
2.7820525,2.5193834,2.799532,0.49099344,0.3429238
